Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ATP8B1,-0.62595254,0.1830993,0.13956438,-0.15660663,-0.050152063,0.084384255,0.39962423,0.1495547,0.27530336,0.041175287,0.10983692,0.06982233,-0.029417671,0.2971856,0.18911795,0.6124363,-0.5482329,0.6965161,-0.24310821,-0.024972634,0.10471821,0.41803917,0.16007562,0.3474083,-0.3863203,0.10726035,0.0012221183,-0.029060686,-0.12110515,0.18840295,0.39372015,0.49512258,0.06279579,0.32454222,-0.16933315,0.580079,0.26451927,0.2556379,0.041447043,-0.46080047,0.121298715,0.51843214,0.544605,-0.15847188,0.23913604,-0.15201135,-0.038211662,0.45729515,0.12098865,-0.097199254,0.16816984,0.22941151,-0.15349917,0.35390228,0.26546523,0.5938133,0.038191378,-0.43700245,0.21868275,0.088449985,0.02880338,0.03003101,0.31647044,0.014024682
ATP8B2,-0.6428826,0.19682348,0.14305426,-0.16401593,-0.06459427,0.07461105,0.39504617,0.10178024,0.29562116,0.054124396,0.13360342,0.031008573,-0.024550252,0.3466187,0.22762164,0.6424043,-0.5574492,0.7085073,-0.23619917,-0.012259014,0.11820016,0.38569263,0.1990546,0.36401322,-0.37299484,0.14409253,0.0019344534,-0.038599703,-0.11701475,0.18585587,0.4544053,0.48610687,0.06579892,0.33256105,-0.1730536,0.58454883,0.26667506,0.26878875,0.043224163,-0.47373372,0.13158716,0.5983546,0.5656304,-0.16832411,0.23966405,-0.16490127,-0.051811088,0.43178397,0.13320087,-0.08305798,0.16708371,0.22832099,-0.1501589,0.3484044,0.26516974,0.60727394,0.065422155,-0.444978,0.21474768,0.09203474,0.029425852,0.03700854,0.32467413,0.01248949
ATP8B3,-0.65324175,0.16672714,0.14046817,-0.16590205,-0.0583006,0.098433755,0.39432588,0.13565935,0.26733693,0.05789384,0.104830295,0.09243642,-0.019949771,0.30810332,0.18160406,0.60066646,-0.56283426,0.70243883,-0.2375965,-0.0071725664,0.1316021,0.420299,0.1781657,0.36359927,-0.37353736,0.11489293,0.0022242225,-0.041460127,-0.11642185,0.18475208,0.4130909,0.51277894,0.06543329,0.32147178,-0.17751826,0.589674,0.2686188,0.27413926,0.043195162,-0.480444,0.13559529,0.5316479,0.54445565,-0.17019613,0.24164438,-0.13941577,-0.038680054,0.46047297,0.10397196,-0.10214191,0.16950943,0.22965989,-0.14855005,0.35483712,0.26132452,0.5946938,0.03656266,-0.45303783,0.22536269,0.093015105,0.028602097,0.032616287,0.32349247,0.021168105
AZGP1,-0.62860537,0.19130489,0.14360279,-0.15919018,-0.05516559,0.08657581,0.3934173,0.1316917,0.27774936,0.044477887,0.12576722,0.05169172,-0.020388171,0.30919322,0.19339105,0.615235,-0.54642975,0.68621564,-0.23714973,-0.015330748,0.10547554,0.40018612,0.17229828,0.34710544,-0.37572405,0.12174517,0.008024613,-0.029430924,-0.10969683,0.18397135,0.4162109,0.48686773,0.0636846,0.31295925,-0.15954109,0.5779622,0.25415695,0.26393548,0.038851276,-0.46223646,0.119259804,0.5421874,0.5419812,-0.16341093,0.23326468,-0.14896476,-0.043949973,0.4491055,0.12360871,-0.08932894,0.1650699,0.22668123,-0.15011472,0.34978825,0.26301262,0.59103245,0.050044023,-0.43171665,0.2109874,0.09181189,0.026007926,0.034113213,0.31708068,0.012914203
CPTP,-0.62860537,0.19130489,0.14360279,-0.15919018,-0.05516559,0.08657581,0.3934173,0.1316917,0.27774936,0.044477887,0.12576722,0.05169172,-0.020388171,0.30919322,0.19339105,0.615235,-0.54642975,0.68621564,-0.23714973,-0.015330748,0.10547554,0.40018612,0.17229828,0.34710544,-0.37572405,0.12174517,0.008024613,-0.029430924,-0.10969683,0.18397135,0.4162109,0.48686773,0.0636846,0.31295925,-0.15954109,0.5779622,0.25415695,0.26393548,0.038851276,-0.46223646,0.119259804,0.5421874,0.5419812,-0.16341093,0.23326468,-0.14896476,-0.043949973,0.4491055,0.12360871,-0.08932894,0.1650699,0.22668123,-0.15011472,0.34978825,0.26301262,0.59103245,0.050044023,-0.43171665,0.2109874,0.09181189,0.026007926,0.034113213,0.31708068,0.012914203
CSN3,-0.6362901,0.22191499,0.14413784,-0.16095567,-0.069354534,0.06214074,0.39567047,0.10445504,0.3143772,0.048148453,0.15585388,-0.010591861,-0.027028315,0.37266958,0.25673172,0.67249596,-0.5533989,0.7108319,-0.2383093,-0.01570032,0.10653133,0.37126422,0.20891798,0.36300912,-0.3788788,0.16171125,0.00488485,-0.03428042,-0.115233645,0.18567023,0.47825935,0.46861136,0.064196505,0.3357046,-0.1678408,0.5824616,0.26206833,0.2646479,0.040640857,-0.46692577,0.12564105,0.6363838,0.57804704,-0.16646555,0.23672593,-0.18108061,-0.05259628,0.4126559,0.15418997,-0.06884184,0.16769712,0.22882617,-0.15080884,0.3433565,0.26914325,0.6132455,0.089668,-0.43969,0.20977956,0.09096437,0.026762651,0.04024659,0.32289192,0.0055270493
CUTC,-0.6286557,0.24229354,0.14727597,-0.15959738,-0.07459608,0.050830584,0.39339152,0.10281215,0.32925075,0.04492132,0.17737533,-0.032603025,-0.025437854,0.3942731,0.27940226,0.6942302,-0.54745054,0.70763946,-0.23613803,-0.015685856,0.09731321,0.36437932,0.2202431,0.36032382,-0.37638417,0.17983216,0.007971197,-0.03035255,-0.11010257,0.184524,0.5039279,0.45018137,0.063771844,0.33456686,-0.16003297,0.5778394,0.25482816,0.26390964,0.038335297,-0.46155453,0.12017405,0.6730989,0.58560556,-0.16610727,0.23300841,-0.19137877,-0.05284281,0.39512727,0.17035843,-0.05593559,0.16518867,0.22724323,-0.15054567,0.33915165,0.27058858,0.6167784,0.109582946,-0.43182063,0.20104046,0.09137936,0.025207033,0.043677554,0.32178682,0.0012993589
CYBRD1,-0.62860537,0.19130489,0.14360279,-0.15919018,-0.05516559,0.08657581,0.3934173,0.1316917,0.27774936,0.044477887,0.12576722,0.05169172,-0.020388171,0.30919322,0.19339105,0.615235,-0.54642975,0.68621564,-0.23714973,-0.015330748,0.10547554,0.40018612,0.17229828,0.34710544,-0.37572405,0.12174517,0.008024613,-0.029430924,-0.10969683,0.18397135,0.4162109,0.48686773,0.0636846,0.31295925,-0.15954109,0.5779622,0.25415695,0.26393548,0.038851276,-0.46223646,0.119259804,0.5421874,0.5419812,-0.16341093,0.23326468,-0.14896476,-0.043949973,0.4491055,0.12360871,-0.08932894,0.1650699,0.22668123,-0.15011472,0.34978825,0.26301262,0.59103245,0.050044023,-0.43171665,0.2109874,0.09181189,0.026007926,0.034113213,0.31708068,0.012914203
DERL1,-0.64020133,0.17670988,0.14043783,-0.16142666,-0.053729445,0.0942328,0.3958117,0.14212002,0.26999325,0.049381956,0.11052968,0.07969503,-0.022650272,0.30194116,0.18332677,0.60504675,-0.55500585,0.69505477,-0.23960401,-0.014087449,0.11682624,0.41690388,0.1694946,0.35425532,-0.3789272,0.11224678,0.004600996,-0.035104144,-0.11541991,0.18513599,0.40451995,0.5029205,0.064098045,0.318169,-0.16969423,0.58448833,0.26307288,0.26625803,0.041314326,-0.46996963,0.12686837,0.5253447,0.5419481,-0.16516396,0.23780493,-0.14430188,-0.038750697,0.45921457,0.1126558,-0.09821323,0.16863933,0.22899574,-0.15013608,0.35264003,0.26274693,0.5919651,0.038960658,-0.44279867,0.22046393,0.091464736,0.027271912,0.032190844,0.31967425,0.016116008
DERL3,-0.64020133,0.17670988,0.14043783,-0.16142666,-0.053729445,0.0942328,0.3958117,0.14212002,0.26999325,0.049381956,0.11052968,0.07969503,-0.022650272,0.30194116,0.18332677,0.60504675,-0.55500585,0.69505477,-0.23960401,-0.014087449,0.11682624,0.41690388,0.1694946,0.35425532,-0.3789272,0.11224678,0.004600996,-0.035104144,-0.11541991,0.18513599,0.40451995,0.5029205,0.064098045,0.318169,-0.16969423,0.58448833,0.26307288,0.26625803,0.041314326,-0.46996963,0.12686837,0.5253447,0.5419481,-0.16516396,0.23780493,-0.14430188,-0.038750697,0.45921457,0.1126558,-0.09821323,0.16863933,0.22899574,-0.15013608,0.35264003,0.26274693,0.5919651,0.038960658,-0.44279867,0.22046393,0.091464736,0.027271912,0.032190844,0.31967425,0.016116008
DMTN,-0.64020133,0.17670988,0.14043783,-0.16142666,-0.053729445,0.0942328,0.3958117,0.14212002,0.26999325,0.049381956,0.11052968,0.07969503,-0.022650272,0.30194116,0.18332677,0.60504675,-0.55500585,0.69505477,-0.23960401,-0.014087449,0.11682624,0.41690388,0.1694946,0.35425532,-0.3789272,0.11224678,0.004600996,-0.035104144,-0.11541991,0.18513599,0.40451995,0.5029205,0.064098045,0.318169,-0.16969423,0.58448833,0.26307288,0.26625803,0.041314326,-0.46996963,0.12686837,0.5253447,0.5419481,-0.16516396,0.23780493,-0.14430188,-0.038750697,0.45921457,0.1126558,-0.09821323,0.16863933,0.22899574,-0.15013608,0.35264003,0.26274693,0.5919651,0.038960658,-0.44279867,0.22046393,0.091464736,0.027271912,0.032190844,0.31967425,0.016116008
EMB,-0.64020133,0.17670988,0.14043783,-0.16142666,-0.053729445,0.0942328,0.3958117,0.14212002,0.26999325,0.049381956,0.11052968,0.07969503,-0.022650272,0.30194116,0.18332677,0.60504675,-0.55500585,0.69505477,-0.23960401,-0.014087449,0.11682624,0.41690388,0.1694946,0.35425532,-0.3789272,0.11224678,0.004600996,-0.035104144,-0.11541991,0.18513599,0.40451995,0.5029205,0.064098045,0.318169,-0.16969423,0.58448833,0.26307288,0.26625803,0.041314326,-0.46996963,0.12686837,0.5253447,0.5419481,-0.16516396,0.23780493,-0.14430188,-0.038750697,0.45921457,0.1126558,-0.09821323,0.16863933,0.22899574,-0.15013608,0.35264003,0.26274693,0.5919651,0.038960658,-0.44279867,0.22046393,0.091464736,0.027271912,0.032190844,0.31967425,0.016116008
ERLIN1,-0.6968964,0.16667931,0.13273172,-0.17148076,-0.072132885,0.11481011,0.3989895,0.12295896,0.2734853,0.06839903,0.10160508,0.11251467,-0.022246867,0.34631032,0.19852823,0.6201548,-0.5917681,0.7341695,-0.24885635,0.0052034976,0.16039199,0.42972794,0.1961796,0.3941216,-0.39388385,0.124272585,0.0031264997,-0.05409105,-0.1221106,0.18331993,0.4332138,0.5418694,0.06467397,0.3335716,-0.1993633,0.6152492,0.2843547,0.28595093,0.043359414,-0.5031875,0.1508978,0.5556508,0.56605315,-0.17974038,0.24651778,-0.14324804,-0.047942016,0.45667696,0.100812316,-0.09991364,0.18429314,0.2402187,-0.14684825,0.3537133,0.2683789,0.60700524,0.057578154,-0.48799136,0.25237525,0.09405718,0.020645501,0.037744105,0.33015662,0.021548867
ERLIN2,-0.5960977,0.19422327,0.1479742,-0.15616012,-0.04164365,0.06910957,0.39301407,0.13791203,0.27853248,0.03785478,0.1287626,0.02763721,-0.023181029,0.28737217,0.19402088,0.60721254,-0.527501,0.66598666,-0.22760712,-0.027040908,0.08126534,0.38570943,0.16615398,0.327433,-0.35940492,0.12302047,0.005727693,-0.021987965,-0.10990626,0.18606739,0.4090495,0.46261635,0.068404846,0.31259188,-0.14261441,0.5591075,0.24738652,0.25038713,0.04286253,-0.4456074,0.108418755,0.5451757,0.53385067,-0.15598956,0.22686642,-0.15619554,-0.043521624,0.4488502,0.1339422,-0.08528093,0.15174341,0.21865615,-0.15393022,0.34693134,0.25920144,0.5885448,0.03552246,-0.40317804,0.18813983,0.092189,0.033820745,0.032589138,0.31665283,0.005966224
ESYT2,-0.59271705,0.18963812,0.14584236,-0.15404084,-0.038085967,0.07092953,0.3953136,0.15137711,0.27364576,0.034658223,0.12059806,0.03986699,-0.026513465,0.2750575,0.18557867,0.6013309,-0.52687275,0.66648275,-0.23082323,-0.031618327,0.07888911,0.3968248,0.15521517,0.3243588,-0.36540142,0.1122548,0.003956966,-0.020223457,-0.11350404,0.18766648,0.39169142,0.4665211,0.06734167,0.3155506,-0.14493445,0.5591032,0.24934855,0.2461268,0.04298759,-0.44324014,0.107163854,0.5235539,0.5304157,-0.15306748,0.22810902,-0.15414521,-0.03791412,0.45554447,0.13083719,-0.09012876,0.15308,0.21961994,-0.1551833,0.3486238,0.25969976,0.58615977,0.02762781,-0.4036251,0.19134933,0.09073824,0.034185097,0.0300287,0.3148629,0.0066294596
ESYT3,-0.5961053,0.2820296,0.15413629,-0.15686734,-0.07519108,0.007127147,0.3929881,0.1054779,0.36721158,0.038639795,0.21758926,-0.040587608,-0.032048814,0.4338239,0.34228414,0.743688,-0.5292362,0.70285517,-0.22583184,-0.027713427,0.066824354,0.34718883,0.24858099,0.3498621,-0.3604864,0.22283933,0.005547866,-0.02358018,-0.11068795,0.18709318,0.55986345,0.39912093,0.06857738,0.34987336,-0.14352067,0.55885476,0.24862784,0.25030017,0.04201989,-0.3915372,0.11003551,0.77058315,0.609016,-0.16071808,0.22648121,-0.18722317,-0.054417007,0.35588282,0.21441281,-0.027761534,0.15191254,0.22978847,-0.15469979,0.32845202,0.27214068,0.6327915,0.1378878,-0.40335625,0.17073782,0.09143691,0.032504648,0.04874058,0.32448265,-0.014262944
FXYD1,-0.5927207,0.18854696,0.14576344,-0.15403335,-0.037672117,0.071695924,0.39531362,0.15290609,0.27254403,0.034651,0.11949505,0.0420413,-0.026404597,0.27324185,0.18374045,0.5996423,-0.52685386,0.6660261,-0.23084468,-0.03160805,0.07906723,0.39811155,0.15419313,0.3240791,-0.36538672,0.11101511,0.0039585857,-0.02020571,-0.11349487,0.18765414,0.38981998,0.46730775,0.0673401,0.31554747,-0.14492542,0.5591078,0.2493348,0.24612993,0.04299879,-0.44325787,0.107146405,0.520759,0.52948385,-0.1530118,0.22811428,-0.15323739,-0.037100583,0.45669794,0.12983637,-0.090842575,0.15307795,0.21960828,-0.15517329,0.34885058,0.25953746,0.5856095,0.026356325,-0.40362567,0.19156338,0.09074828,0.03420186,0.029824764,0.3147634,0.00687816
FXYD2,-0.59270114,0.19448307,0.14619304,-0.15407403,-0.039922997,0.0675265,0.39531365,0.1445883,0.27853748,0.034690283,0.12549555,0.030213162,-0.026996315,0.28311947,0.19374059,0.60882676,-0.52695656,0.66851026,-0.23072805,-0.031663984,0.078097224,0.39111137,0.15975326,0.32560056,-0.36546662,0.11775914,0.0039497702,-0.020302257,-0.11354475,0.1877214,0.40000072,0.4630282,0.06734863,0.31556445,-0.14497429,0.55908275,0.2494098,0.24611256,0.042937845,-0.44316193,0.10724131,0.53596354,0.5345536,-0.15331474,0.22808567,-0.1581761,-0.04152635,0.45042288,0.135281,-0.08695908,0.15308923,0.21967177,-0.15522777,0.34761727,0.2604206,0.5886035,0.03327328,-0.40362278,0.1903983,0.09069363,0.03411067,0.030934364,0.31530544,0.0055251867
FXYD3,-0.58696866,0.19078383,0.14685038,-0.15333219,-0.03580366,0.070195794,0.39427432,0.15358345,0.27211815,0.032788422,0.12218444,0.03657091,-0.025384568,0.26949936,0.18260026,0.5978879,-0.5229711,0.6601658,-0.22914968,-0.03250228,0.07410761,0.39450383,0.15268075,0.31966174,-0.3627642,0.11164519,0.0052011847,-0.018060094,-0.111305326,0.1871985,0.38889617,0.4622515,0.067838915,0.3126832,-0.13979459,0.555556,0.24559331,0.24463037,0.042578816,-0.43967754,0.10371337,0.52042496,0.5264946,-0.15200141,0.22571272,-0.15324697,-0.03707388,0.45644563,0.13174419,-0.0890836,0.15081428,0.21811633,-0.15534766,0.3477997,0.25876042,0.5837303,0.025541969,-0.39784664,0.18698345,0.09114023,0.03431278,0.030081436,0.3139905,0.005358167
FXYD6,-0.59270155,0.19434705,0.14618318,-0.1540731,-0.03987141,0.067622036,0.39531365,0.1447789,0.27840012,0.03468938,0.12535805,0.03048423,-0.02698274,0.28289312,0.19351146,0.60861635,-0.5269542,0.66845334,-0.23073073,-0.031662706,0.07811946,0.39127177,0.15962586,0.3255657,-0.36546478,0.11760461,0.0039499723,-0.020300044,-0.11354361,0.18771985,0.39976746,0.46312624,0.067348436,0.31556407,-0.14497316,0.55908334,0.24940808,0.24611294,0.042939242,-0.4431641,0.107239135,0.53561515,0.5344374,-0.1533078,0.22808631,-0.15806292,-0.041424923,0.45056665,0.13515624,-0.087048054,0.15308897,0.21967033,-0.15522651,0.34764552,0.26040035,0.5885349,0.03311479,-0.40362287,0.19042498,0.09069488,0.03411276,0.030908927,0.315293,0.0055561885
FXYD7,-0.6317223,0.19986425,0.14214821,-0.15804645,-0.06313053,0.075600915,0.39752018,0.11945078,0.2938164,0.042731028,0.12813778,0.03822285,-0.027515955,0.33363917,0.21716948,0.64074963,-0.5510586,0.7082339,-0.24348302,-0.020583823,0.10919641,0.39940366,0.17958735,0.3561472,-0.38679716,0.12732673,0.002012097,-0.029992612,-0.1182145,0.18713483,0.42897207,0.48690876,0.061150372,0.32939488,-0.17306973,0.58300394,0.2644569,0.26165643,0.038907643,-0.46401358,0.123576775,0.56392604,0.5606326,-0.16167265,0.24178834,-0.16296321,-0.05120146,0.4374073,0.13392076,-0.08645224,0.1707685,0.23056649,-0.15172498,0.35327235,0.26834604,0.60318315,0.06350901,-0.44396684,0.21905479,0.08748806,0.026214164,0.034648344,0.31698826,0.015064336
GLRX3,-0.60000557,0.2017228,0.14836273,-0.15728098,-0.046060458,0.06841899,0.39102587,0.12539028,0.28331333,0.03955371,0.1387591,0.014196888,-0.02097401,0.30068338,0.2037666,0.6164897,-0.52943975,0.665872,-0.22666034,-0.022842523,0.08249224,0.37550393,0.17453587,0.32989195,-0.35825598,0.13332763,0.008172486,-0.02290839,-0.10641511,0.18457897,0.4245733,0.45830822,0.068584196,0.31032854,-0.14080092,0.56004494,0.24432775,0.25392345,0.04180812,-0.4476872,0.10844433,0.5650449,0.53767294,-0.15854858,0.22439961,-0.1585792,-0.048896234,0.4411544,0.13869599,-0.07940629,0.15158756,0.21859682,-0.15271267,0.34370717,0.25927252,0.5897156,0.046001494,-0.4038602,0.18666342,0.093635514,0.032014564,0.034972206,0.317613,0.004291214
GLTP,-0.5960977,0.19422327,0.1479742,-0.15616012,-0.04164365,0.06910957,0.39301407,0.13791203,0.27853248,0.03785478,0.1287626,0.02763721,-0.023181029,0.28737217,0.19402088,0.60721254,-0.527501,0.66598666,-0.22760712,-0.027040908,0.08126534,0.38570943,0.16615398,0.327433,-0.35940492,0.12302047,0.005727693,-0.021987965,-0.10990626,0.18606739,0.4090495,0.46261635,0.068404846,0.31259188,-0.14261441,0.5591075,0.24738652,0.25038713,0.04286253,-0.4456074,0.108418755,0.5451757,0.53385067,-0.15598956,0.22686642,-0.15619554,-0.043521624,0.4488502,0.1339422,-0.08528093,0.15174341,0.21865615,-0.15393022,0.34693134,0.25920144,0.5885448,0.03552246,-0.40317804,0.18813983,0.092189,0.033820745,0.032589138,0.31665283,0.005966224
IREB2,-0.6169607,0.22951223,0.1476442,-0.15962362,-0.0648732,0.04772058,0.39416036,0.10458741,0.3203463,0.04492385,0.1648575,-0.032831565,-0.02778516,0.37029767,0.2666239,0.6762358,-0.54205054,0.70015097,-0.23160787,-0.021266533,0.0923395,0.36019745,0.21170439,0.3525675,-0.36757782,0.17055544,0.00366833,-0.029735439,-0.114079,0.18665925,0.48642603,0.44900215,0.067093715,0.33620262,-0.15723167,0.57069856,0.25674203,0.25803003,0.042586967,-0.45765388,0.119229406,0.6547119,0.57735014,-0.163034,0.232609,-0.18857098,-0.053080276,0.40529728,0.16490074,-0.06224133,0.15906045,0.22371148,-0.15269832,0.34046698,0.26715875,0.6140477,0.08848105,-0.42271832,0.19423324,0.091783695,0.031217458,0.0406321,0.3232157,0.0010647774
LCN1,-0.6169607,0.22951223,0.1476442,-0.15962362,-0.0648732,0.04772058,0.39416036,0.10458741,0.3203463,0.04492385,0.1648575,-0.032831565,-0.02778516,0.37029767,0.2666239,0.6762358,-0.54205054,0.70015097,-0.23160787,-0.021266533,0.0923395,0.36019745,0.21170439,0.3525675,-0.36757782,0.17055544,0.00366833,-0.029735439,-0.114079,0.18665925,0.48642603,0.44900215,0.067093715,0.33620262,-0.15723167,0.57069856,0.25674203,0.25803003,0.042586967,-0.45765388,0.119229406,0.6547119,0.57735014,-0.163034,0.232609,-0.18857098,-0.053080276,0.40529728,0.16490074,-0.06224133,0.15906045,0.22371148,-0.15269832,0.34046698,0.26715875,0.6140477,0.08848105,-0.42271832,0.19423324,0.091783695,0.031217458,0.0406321,0.3232157,0.0010647774
LRRC8A,-0.6321532,0.22414048,0.1458529,-0.16217606,-0.07017638,0.053603813,0.39481124,0.10283979,0.3199386,0.05027774,0.16018221,-0.024719235,-0.0274596,0.37968302,0.26726383,0.6781561,-0.5514753,0.7114903,-0.23437384,-0.01632965,0.1055104,0.36862716,0.21698134,0.36306247,-0.37149623,0.17061922,0.0024040446,-0.03499746,-0.11632191,0.18650773,0.49112618,0.461098,0.066244245,0.3403748,-0.16713673,0.5789981,0.26308882,0.26411876,0.04280817,-0.46692958,0.12682195,0.6566403,0.5824771,-0.1668027,0.23703082,-0.18623236,-0.052353952,0.40607265,0.15895227,-0.065564565,0.16392535,0.22678156,-0.15139318,0.3424847,0.26821738,0.61722004,0.0912287,-0.43626812,0.20402163,0.091772646,0.029985465,0.04093218,0.3251901,0.0048610717
LRRC8B,-0.617387,0.18420044,0.14448422,-0.15954372,-0.047827944,0.07946692,0.3939899,0.13752806,0.274715,0.045037575,0.11941974,0.051828485,-0.023046188,0.29549676,0.19071731,0.60622615,-0.5414067,0.6810256,-0.23215006,-0.020438548,0.09997712,0.39945972,0.17008814,0.3411652,-0.36626852,0.11986557,0.0038070881,-0.029210746,-0.11350915,0.18604665,0.4098923,0.4815,0.067242,0.31700623,-0.15670352,0.57087225,0.25611386,0.25845304,0.043197993,-0.4587006,0.118691675,0.54019994,0.538784,-0.16100699,0.23265806,-0.15092242,-0.041793656,0.4528789,0.12342155,-0.091603935,0.158731,0.22309503,-0.15221015,0.34968427,0.26026994,0.59135085,0.035870224,-0.4226345,0.2027933,0.09241048,0.03199357,0.03231819,0.31931606,0.011300363
LRRC8C,-0.617387,0.18420044,0.14448422,-0.15954372,-0.047827944,0.07946692,0.3939899,0.13752806,0.274715,0.045037575,0.11941974,0.051828485,-0.023046188,0.29549676,0.19071731,0.60622615,-0.5414067,0.6810256,-0.23215006,-0.020438548,0.09997712,0.39945972,0.17008814,0.3411652,-0.36626852,0.11986557,0.0038070881,-0.029210746,-0.11350915,0.18604665,0.4098923,0.4815,0.067242,0.31700623,-0.15670352,0.57087225,0.25611386,0.25845304,0.043197993,-0.4587006,0.118691675,0.54019994,0.538784,-0.16100699,0.23265806,-0.15092242,-0.041793656,0.4528789,0.12342155,-0.091603935,0.158731,0.22309503,-0.15221015,0.34968427,0.26026994,0.59135085,0.035870224,-0.4226345,0.2027933,0.09241048,0.03199357,0.03231819,0.31931606,0.011300363
LRRC8D,-0.59271723,0.18959445,0.14583923,-0.15404053,-0.038069397,0.070960194,0.3953136,0.1514383,0.27360165,0.034657933,0.12055392,0.039954018,-0.026509099,0.27498484,0.1855051,0.6012633,-0.526872,0.6664645,-0.23082408,-0.031617917,0.078896254,0.3968763,0.15517429,0.32434756,-0.36540082,0.11220524,0.0039570313,-0.020222746,-0.11350367,0.187666,0.39161652,0.4665526,0.06734161,0.31555048,-0.14493407,0.5591033,0.24934798,0.24612692,0.042988036,-0.44324088,0.10716315,0.52344203,0.53037846,-0.15306525,0.22810923,-0.15410888,-0.037881564,0.4555906,0.13079713,-0.090157315,0.15307993,0.21961947,-0.15518291,0.3486329,0.2596933,0.5861378,0.027576916,-0.40362513,0.1913579,0.09073863,0.034185767,0.03002055,0.3148589,0.006639406
