Gene,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
CLDN9,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
CRB3,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
DDOST,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
EPS15,-0.27090725,-0.03620773,-0.04959911,-0.17380513,-0.089518115,-0.051975004,-0.09045482,-0.11425361,0.04473296,-0.058660448,0.09716498,0.03232806,-0.12489527,0.13971722,0.07284467,0.10448268,-0.023675632,0.17810476,-0.018683253,0.17587322,0.1347778,0.25924867,0.14352286,-0.017521428,-0.10347649,0.055702098,-0.0022341423,0.02519865,0.1118489,-0.04758142,-0.006193284,0.038975827,-0.0800181,0.0352356,-0.2453343,-0.04785138,0.18931785,0.10196048,-0.118746415,0.04972799,0.017209124,0.060324065,0.14266771,0.08305225,-0.072894484,0.031990685,-0.004917644,0.09001526,-0.06573214,0.066618614,0.051710054,-0.04846172,-0.07929088,-0.11282447,-0.059507485,-0.049320754,0.105969325,-0.16632475,0.025131548,0.053304575,-0.08118042,0.037446365,-0.06469765,0.08952307
FERMT2,-0.27090725,-0.03620773,-0.04959911,-0.17380513,-0.089518115,-0.051975004,-0.09045482,-0.11425361,0.04473296,-0.058660448,0.09716498,0.03232806,-0.12489527,0.13971722,0.07284467,0.10448268,-0.023675632,0.17810476,-0.018683253,0.17587322,0.1347778,0.25924867,0.14352286,-0.017521428,-0.10347649,0.055702098,-0.0022341423,0.02519865,0.1118489,-0.04758142,-0.006193284,0.038975827,-0.0800181,0.0352356,-0.2453343,-0.04785138,0.18931785,0.10196048,-0.118746415,0.04972799,0.017209124,0.060324065,0.14266771,0.08305225,-0.072894484,0.031990685,-0.004917644,0.09001526,-0.06573214,0.066618614,0.051710054,-0.04846172,-0.07929088,-0.11282447,-0.059507485,-0.049320754,0.105969325,-0.16632475,0.025131548,0.053304575,-0.08118042,0.037446365,-0.06469765,0.08952307
FLNC,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
FOXJ2,-0.3797213,-0.25102094,-0.15292025,-0.19468386,-0.31679145,0.061919935,-0.3254258,-0.24487224,-0.09422898,0.03860031,-0.010136619,0.24850127,-0.108437195,0.2687633,-0.029239247,0.19558536,-0.06864342,0.29130447,-0.10883365,0.3968472,0.49875307,0.41788375,0.18172857,0.09035515,-0.11893649,-0.105582915,-0.069638774,-0.039783355,0.21982421,-0.2012316,-0.04696187,0.28114182,-0.3085464,-0.083661094,-0.47179183,-0.14580822,0.25587207,0.24213621,-0.2266791,-0.10008922,0.13945879,-0.1901269,0.19502482,0.04473569,0.07854442,0.2326852,0.035164982,0.09303321,-0.32377487,0.015131928,0.17670085,-0.0019652676,0.023770887,-0.17493552,-0.08435101,-0.094394594,0.23657663,-0.42957938,0.21930742,-0.03514818,-0.31062123,-0.0011723646,-0.10300183,0.21494645
FOXQ1,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
GANAB,-0.42431876,-0.30560577,-0.19952384,-0.20224172,-0.44101337,0.121439025,-0.4270283,-0.38593268,-0.08784838,0.07687038,-0.026172716,0.2702722,-0.085712746,0.42176977,0.0013420619,0.2714544,-0.08448784,0.32770133,-0.15054277,0.43817443,0.6850181,0.41291028,0.26597306,0.1734723,-0.13274145,-0.12371492,-0.10179545,-0.06603187,0.26291138,-0.2655344,0.022689816,0.35949725,-0.40735283,-0.089993976,-0.5727806,-0.187778,0.33970577,0.28460804,-0.27258307,-0.09411142,0.19003205,-0.16299158,0.2787946,0.038586143,0.18685393,0.31004018,-0.006892383,0.011744933,-0.38567364,0.020944789,0.28310907,0.01880181,0.06477949,-0.21264371,-0.08239918,-0.10728395,0.36943108,-0.542714,0.32240787,-0.07394517,-0.40937465,0.022379175,-0.11015791,0.27782664
ILK,-0.38073844,-0.24641904,-0.15538836,-0.19498307,-0.32239315,0.057988957,-0.3273402,-0.25724882,-0.08705419,0.039640352,-0.010164369,0.23524036,-0.106633164,0.28203475,-0.023856215,0.19703111,-0.06937225,0.28960258,-0.10921274,0.389794,0.500524,0.40961877,0.19071212,0.09283946,-0.118663944,-0.10116007,-0.06997082,-0.04060105,0.22092855,-0.20257819,-0.037450347,0.27576864,-0.3103735,-0.08023943,-0.47343615,-0.14664736,0.25747833,0.24241507,-0.22766125,-0.100055926,0.14074741,-0.17208672,0.20374748,0.043802354,0.07994412,0.22920536,0.0277877,0.08275315,-0.3202157,0.0187454,0.18276808,-0.0015460514,0.024761204,-0.17904598,-0.08417233,-0.094475985,0.24637063,-0.43167818,0.21981919,-0.03586538,-0.31251508,0.0011551223,-0.10432112,0.2129238
KLF9,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
KMT5A,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
LIMS2,-0.3317513,-0.030050244,-0.102366954,-0.19397306,-0.23444806,-0.0043128636,-0.1857175,-0.36011192,0.1045368,0.006335994,0.18531291,-0.13005352,-0.05778467,0.36993933,0.18574208,0.26283038,-0.074087635,0.15897849,-0.026932167,0.17277597,0.24935006,0.15768066,0.32078016,0.038343087,-0.058681674,0.082106896,-0.0047768205,-0.02325653,0.18384619,-0.12291578,0.14630337,0.021949857,-0.17173535,0.027837338,-0.31320056,-0.09107162,0.39942527,0.18825626,-0.17081651,0.20208153,0.089521915,0.3116168,0.29970488,0.049185824,-0.029842297,0.042919412,-0.097546935,-0.046836272,-0.107011706,0.08959389,0.17818649,-0.03151861,-0.014597565,-0.1929333,-0.07395298,-0.06820965,0.27783418,-0.27325445,0.06617987,0.02130887,-0.17530856,0.06040503,-0.08191927,0.08075354
MPHOSPH8,-0.3317513,-0.030050244,-0.102366954,-0.19397306,-0.23444806,-0.0043128636,-0.1857175,-0.36011192,0.1045368,0.006335994,0.18531291,-0.13005352,-0.05778467,0.36993933,0.18574208,0.26283038,-0.074087635,0.15897849,-0.026932167,0.17277597,0.24935006,0.15768066,0.32078016,0.038343087,-0.058681674,0.082106896,-0.0047768205,-0.02325653,0.18384619,-0.12291578,0.14630337,0.021949857,-0.17173535,0.027837338,-0.31320056,-0.09107162,0.39942527,0.18825626,-0.17081651,0.20208153,0.089521915,0.3116168,0.29970488,0.049185824,-0.029842297,0.042919412,-0.097546935,-0.046836272,-0.107011706,0.08959389,0.17818649,-0.03151861,-0.014597565,-0.1929333,-0.07395298,-0.06820965,0.27783418,-0.27325445,0.06617987,0.02130887,-0.17530856,0.06040503,-0.08191927,0.08075354
MPP5,-0.18457827,0.0033641644,0.048795983,-0.15185744,0.13535084,-0.10584177,0.075118005,0.1888183,2.0574778e-05,-0.14399233,0.03372582,0.17213297,-0.18178293,-0.16269353,-0.04719624,-0.07879987,0.026783466,0.16002443,0.026895229,0.17387825,-0.08061398,0.32586545,-0.05094599,-0.106901094,-0.12472727,0.069124125,0.030176513,0.08557071,0.016739437,0.067787215,-0.16050388,0.012523025,0.08187345,0.05845467,-0.10062779,0.025448164,-0.05824153,-0.00946093,-0.0367572,-0.08983567,-0.08421801,-0.14552662,-0.045754004,0.13031486,-0.16130242,-0.015309915,0.0993529,0.261358,0.028490417,0.03875465,-0.12090017,-0.08161975,-0.16643657,-0.0024839453,-0.04037119,-0.01892167,-0.12989075,0.01898282,-0.07309449,0.11327168,0.08178054,0.023429655,-0.02251005,0.068026155
NECTIN3,-0.27107182,-0.025712844,-0.04274392,-0.17583834,-0.08043966,-0.04762522,-0.0806862,-0.11801903,0.04974239,-0.055851296,0.11007281,0.011482306,-0.1155569,0.1359691,0.07581815,0.114754885,-0.030005712,0.16552328,-0.008259935,0.16624007,0.1141804,0.24405912,0.15293735,-0.025553929,-0.08953973,0.064908095,0.006566167,0.022576133,0.1140511,-0.044894144,0.0025859587,0.02297894,-0.07001302,0.034375146,-0.23037282,-0.04448479,0.19571483,0.10745022,-0.11623538,0.061905667,0.017735425,0.091043614,0.14639714,0.08137844,-0.086772166,0.022489972,-0.006639272,0.092415616,-0.05994259,0.06515672,0.047313735,-0.05142788,-0.07792136,-0.11260916,-0.061454277,-0.049017634,0.09895712,-0.15581386,0.009555975,0.057879247,-0.07201326,0.03835112,-0.060723916,0.077870406
NECTIN4,-0.04042137,0.18082291,0.20464808,-0.11933981,0.468654,-0.1955589,0.36623666,0.5163645,0.068428144,-0.28531647,0.058327965,0.1895724,-0.24481949,-0.4763722,-0.05628516,-0.27645797,0.10274352,0.07930617,0.11334444,0.029380158,-0.44640696,0.27031657,-0.22980359,-0.21318538,-0.15607075,0.201458,0.09276366,0.18252955,-0.14513625,0.26554054,-0.24267231,-0.13740411,0.369473,0.17784195,0.1634956,0.15485199,-0.27412188,-0.22145814,0.104283854,-0.07469401,-0.2577308,-0.15329474,-0.22895768,0.21260266,-0.2820998,-0.16094771,0.14963318,0.38823,0.29166174,0.056855943,-0.32282412,-0.13779417,-0.31503248,0.1372307,0.007667334,0.04226427,-0.3832819,0.34527254,-0.24241872,0.2148449,0.36858487,0.0633145,0.057245806,-0.00029943138
PARD6A,-0.27090725,-0.03620773,-0.04959911,-0.17380513,-0.089518115,-0.051975004,-0.09045482,-0.11425361,0.04473296,-0.058660448,0.09716498,0.03232806,-0.12489527,0.13971722,0.07284467,0.10448268,-0.023675632,0.17810476,-0.018683253,0.17587322,0.1347778,0.25924867,0.14352286,-0.017521428,-0.10347649,0.055702098,-0.0022341423,0.02519865,0.1118489,-0.04758142,-0.006193284,0.038975827,-0.0800181,0.0352356,-0.2453343,-0.04785138,0.18931785,0.10196048,-0.118746415,0.04972799,0.017209124,0.060324065,0.14266771,0.08305225,-0.072894484,0.031990685,-0.004917644,0.09001526,-0.06573214,0.066618614,0.051710054,-0.04846172,-0.07929088,-0.11282447,-0.059507485,-0.049320754,0.105969325,-0.16632475,0.025131548,0.053304575,-0.08118042,0.037446365,-0.06469765,0.08952307
PARD6B,-0.27090725,-0.03620773,-0.04959911,-0.17380513,-0.089518115,-0.051975004,-0.09045482,-0.11425361,0.04473296,-0.058660448,0.09716498,0.03232806,-0.12489527,0.13971722,0.07284467,0.10448268,-0.023675632,0.17810476,-0.018683253,0.17587322,0.1347778,0.25924867,0.14352286,-0.017521428,-0.10347649,0.055702098,-0.0022341423,0.02519865,0.1118489,-0.04758142,-0.006193284,0.038975827,-0.0800181,0.0352356,-0.2453343,-0.04785138,0.18931785,0.10196048,-0.118746415,0.04972799,0.017209124,0.060324065,0.14266771,0.08305225,-0.072894484,0.031990685,-0.004917644,0.09001526,-0.06573214,0.066618614,0.051710054,-0.04846172,-0.07929088,-0.11282447,-0.059507485,-0.049320754,0.105969325,-0.16632475,0.025131548,0.053304575,-0.08118042,0.037446365,-0.06469765,0.08952307
PARD6G,-0.43932837,-0.17601308,-0.25298184,-0.20700073,-0.56154686,0.026759462,-0.4559154,-0.6516855,0.10029261,0.092772834,0.1499787,-0.068155095,-0.04591859,0.73896575,0.27594486,0.3382517,-0.09617631,0.27988356,-0.15540816,0.25836885,0.70368934,0.22540028,0.48111063,0.22849046,-0.12961666,-0.0030124132,-0.107072756,-0.07928267,0.278937,-0.2855688,0.2582476,0.21119153,-0.4345252,0.0062828157,-0.59774154,-0.20054789,0.60821825,0.27594543,-0.2877215,0.22606598,0.21027736,0.29433694,0.4882082,0.020149726,0.2136555,0.20960842,-0.1838382,-0.23204125,-0.27593452,0.11528387,0.42331505,0.025749138,0.07893775,-0.3082971,-0.07468442,-0.10513067,0.60174817,-0.57370305,0.32326266,-0.08532864,-0.43810734,0.083869606,-0.13997298,0.22127491
PARVB,-0.41553378,-0.16579154,-0.19744444,-0.2068031,-0.45000237,0.030539202,-0.3806666,-0.5463142,0.05812751,0.076246105,0.13391915,-0.034223832,-0.039310217,0.57415086,0.1857169,0.29092768,-0.1006449,0.24443614,-0.109165736,0.26233703,0.5675913,0.22061849,0.40962625,0.15690638,-0.08902101,-0.0026051644,-0.06718463,-0.07173388,0.26621994,-0.24437612,0.19136533,0.17985475,-0.362065,-0.024152702,-0.5068058,-0.17169365,0.49068308,0.2804372,-0.2576566,0.14519225,0.18407206,0.23050842,0.40011254,0.024670769,0.12777266,0.18655215,-0.12630475,-0.13309854,-0.26613873,0.082022585,0.32847488,0.009558277,0.06291601,-0.26050195,-0.08316887,-0.09976357,0.46306765,-0.49014807,0.2414442,-0.051264137,-0.36429578,0.061836943,-0.11440134,0.18582278
PATJ,-0.2638001,-0.099399194,-0.013129235,-0.17276654,-0.022340117,-0.046243683,-0.070580706,0.028222531,-0.047821134,-0.06382081,0.027047865,0.20348063,-0.13427171,-0.019672943,-0.06918506,0.00591385,-0.022774722,0.19429728,-0.009458555,0.2733525,0.1252084,0.35600132,0.04453034,-0.042993605,-0.095286846,0.0034149345,0.0062202886,0.030972002,0.105950564,-0.03667809,-0.11391312,0.11428053,-0.060812056,-0.013335848,-0.22324654,-0.039548513,0.046389222,0.10992698,-0.11031037,-0.11061609,0.0073873103,-0.15345496,0.039570265,0.09591826,-0.082508266,0.08956374,0.08865596,0.22104762,-0.118833914,0.015212633,-0.0165996,-0.05406876,-0.084628314,-0.058461156,-0.061833646,-0.048827793,-0.013568696,-0.14449775,0.023155065,0.061977237,-0.062023547,0.014139219,-0.039372742,0.12110709
PCSK7,-0.110587284,0.06117293,0.07915224,-0.12295208,0.24172698,-0.16247338,0.17072445,0.33303183,0.024983656,-0.21631318,0.022006022,0.1847874,-0.25048986,-0.2624355,-0.042469278,-0.13859893,0.08910699,0.16427611,0.02685551,0.11996556,-0.21224165,0.34626693,-0.16228119,-0.15125066,-0.18758194,0.098101236,0.022762569,0.15308298,-0.06810142,0.1497492,-0.23251927,-0.037640516,0.17245936,0.11956396,-0.041734442,0.06834654,-0.1375144,-0.13016094,0.01636019,-0.077934876,-0.16767924,-0.22626609,-0.1283938,0.16359645,-0.20228885,-0.080295354,0.11449416,0.2868734,0.13684691,0.065549694,-0.20028518,-0.098876685,-0.24101296,0.04403973,-0.015474456,0.008014996,-0.2154057,0.13214278,-0.12112947,0.1492395,0.17350723,0.02678004,-0.023629142,0.05093243
POMT1,-0.28718445,-0.058548372,-0.05735883,-0.17923026,-0.112434745,-0.039032675,-0.1142481,-0.13559398,0.028467856,-0.041493557,0.09229276,0.041292705,-0.11185583,0.15206084,0.057286043,0.11492175,-0.036356363,0.18121631,-0.01990662,0.19860668,0.16377209,0.26691243,0.15846923,-0.012431489,-0.08878406,0.040401258,-0.0021290071,0.011649929,0.13118161,-0.066722445,-0.003274966,0.0566139,-0.103242114,0.015708892,-0.26283243,-0.059064046,0.19600195,0.13126254,-0.13161841,0.031471923,0.036873784,0.054530777,0.15308401,0.07468771,-0.06714209,0.050875485,-6.310409e-06,0.09395516,-0.098337606,0.056091078,0.063627645,-0.044873595,-0.06224454,-0.12071155,-0.06677785,-0.05615359,0.11497981,-0.19388999,0.03480129,0.045802116,-0.10460585,0.03124778,-0.06700221,0.09494458
POMT2,-0.28718445,-0.058548372,-0.05735883,-0.17923026,-0.112434745,-0.039032675,-0.1142481,-0.13559398,0.028467856,-0.041493557,0.09229276,0.041292705,-0.11185583,0.15206084,0.057286043,0.11492175,-0.036356363,0.18121631,-0.01990662,0.19860668,0.16377209,0.26691243,0.15846923,-0.012431489,-0.08878406,0.040401258,-0.0021290071,0.011649929,0.13118161,-0.066722445,-0.003274966,0.0566139,-0.103242114,0.015708892,-0.26283243,-0.059064046,0.19600195,0.13126254,-0.13161841,0.031471923,0.036873784,0.054530777,0.15308401,0.07468771,-0.06714209,0.050875485,-6.310409e-06,0.09395516,-0.098337606,0.056091078,0.063627645,-0.044873595,-0.06224454,-0.12071155,-0.06677785,-0.05615359,0.11497981,-0.19388999,0.03480129,0.045802116,-0.10460585,0.03124778,-0.06700221,0.09494458
PRDM8,-0.28718445,-0.058548372,-0.05735883,-0.17923026,-0.112434745,-0.039032675,-0.1142481,-0.13559398,0.028467856,-0.041493557,0.09229276,0.041292705,-0.11185583,0.15206084,0.057286043,0.11492175,-0.036356363,0.18121631,-0.01990662,0.19860668,0.16377209,0.26691243,0.15846923,-0.012431489,-0.08878406,0.040401258,-0.0021290071,0.011649929,0.13118161,-0.066722445,-0.003274966,0.0566139,-0.103242114,0.015708892,-0.26283243,-0.059064046,0.19600195,0.13126254,-0.13161841,0.031471923,0.036873784,0.054530777,0.15308401,0.07468771,-0.06714209,0.050875485,-6.310409e-06,0.09395516,-0.098337606,0.056091078,0.063627645,-0.044873595,-0.06224454,-0.12071155,-0.06677785,-0.05615359,0.11497981,-0.19388999,0.03480129,0.045802116,-0.10460585,0.03124778,-0.06700221,0.09494458
PRKCSH,-0.29084772,-0.061231848,-0.056527317,-0.18082295,-0.11623159,-0.035123155,-0.11839436,-0.14352423,0.026835915,-0.036986083,0.093626715,0.042934023,-0.10658135,0.15641499,0.055259768,0.11390281,-0.040944066,0.17935663,-0.01901511,0.20354362,0.17151932,0.26512256,0.16507539,-0.009327816,-0.08466645,0.04056982,-0.00075912476,0.009133033,0.13583292,-0.07107527,0.0016347058,0.060869165,-0.10698123,0.01154946,-0.2633574,-0.060888447,0.19703841,0.1374781,-0.13457592,0.028403403,0.0403299,0.059634246,0.15677875,0.074290134,-0.06372446,0.057415187,0.0003673511,0.094590314,-0.104365736,0.054069176,0.06819986,-0.044166885,-0.057924043,-0.12151195,-0.06695925,-0.056849148,0.11857936,-0.19825019,0.03825088,0.044439577,-0.10887642,0.033242732,-0.06361377,0.097514994
RSU1,-0.28718445,-0.058548372,-0.05735883,-0.17923026,-0.112434745,-0.039032675,-0.1142481,-0.13559398,0.028467856,-0.041493557,0.09229276,0.041292705,-0.11185583,0.15206084,0.057286043,0.11492175,-0.036356363,0.18121631,-0.01990662,0.19860668,0.16377209,0.26691243,0.15846923,-0.012431489,-0.08878406,0.040401258,-0.0021290071,0.011649929,0.13118161,-0.066722445,-0.003274966,0.0566139,-0.103242114,0.015708892,-0.26283243,-0.059064046,0.19600195,0.13126254,-0.13161841,0.031471923,0.036873784,0.054530777,0.15308401,0.07468771,-0.06714209,0.050875485,-6.310409e-06,0.09395516,-0.098337606,0.056091078,0.063627645,-0.044873595,-0.06224454,-0.12071155,-0.06677785,-0.05615359,0.11497981,-0.19388999,0.03480129,0.045802116,-0.10460585,0.03124778,-0.06700221,0.09494458
